building_num,emission_price,power_price,non_shiftable_load,solar_generation
1,0.1975962641655273,0.54,1.0198666666666665,0.9861
1,0.210797510607666,0.54,2.740133333333333,0.32505
1,0.2127686175668945,0.54,2.048183333333333,0.016766666666666666
1,0.2109741412814941,0.54,3.058033333333334,0.0
1,0.1895840420981445,0.22,3.622099999999999,0.0
1,0.1581204159672851,0.22,3.5693999999999995,0.0
1,0.1515544613608398,0.22,2.344933333333334,0.0
1,0.1362221852185058,0.22,2.2084166666666665,0.0
1,0.1202328872656249,0.22,1.1772999999999991,0.0
1,0.1168663564555664,0.22,1.0666500000000003,0.0
1,0.1212387408144531,0.22,1.0835333333333337,0.0
1,0.1168065013588867,0.22,0.8718833333333337,0.0
1,0.1177760321108398,0.22,1.310666666666667,0.0
1,0.1226675113183593,0.22,1.5526500000000008,0.05206666666666667
1,0.1192202093498535,0.22,0.7872666666666666,0.49776666666666664
1,0.1271369179650879,0.22,1.2208666666666663,1.1293333333333333
1,0.1422217865812988,0.22,1.6696666666666662,1.85355
1,0.1589528364665527,0.22,1.3210666666666664,2.4655500000000004
1,0.1685526443764648,0.22,1.24385,2.8805833333333335
1,0.1745380848317871,0.22,1.1607166666666666,3.0667833333333334
1,0.1765659323186035,0.22,1.5804333333333336,3.051883333333333
1,0.1781770504609374,0.22,1.9222666666666663,2.8153166666666665
1,0.1790688138833008,0.22,1.2551,2.3855
1,0.1772394959516601,0.4,4.219899999999998,1.737483333333333
1,0.1818980192336425,0.4,3.833916666666666,0.9853833333333333
1,0.1872553549221191,0.4,3.333129166666668,0.3181458333333333
1,0.1894919615932617,0.4,2.269983333333334,0.01475
1,0.1884302395961914,0.4,1.9192500000000008,0.0
1,0.1871246122329101,0.22,2.5040500000000003,0.0
1,0.171218950842041,0.22,3.047433333333334,0.0
1,0.1540946346994628,0.22,2.1673333333333336,0.0
1,0.1462242155021972,0.22,1.895633333333333,0.0
1,0.1425143207529297,0.22,1.0146833333333336,0.0
1,0.1409229005297851,0.22,1.0539333333333332,0.0
1,0.1380527766628418,0.22,1.1816666666666666,0.0
1,0.1407644312543945,0.22,1.1458499999999998,0.0
1,0.1504961723110351,0.22,1.0882500000000002,0.0
1,0.1600099489013672,0.22,1.0638666666666663,0.05065
1,0.1717950076987304,0.22,0.8832999999999998,0.5017833333333334
1,0.1923208347229004,0.22,0.6892833333333336,1.1395
1,0.1982531060231933,0.22,0.7380499999999995,1.8712
1,0.2019656308530273,0.22,1.1276666666666666,2.476483333333333
1,0.2060124942929687,0.22,0.8103000000000002,2.88785
1,0.2091158094084472,0.22,0.6209166666666667,3.0818833333333333
1,0.2117724261035156,0.22,1.317983333333334,3.0489166666666665
1,0.2091938812736816,0.22,1.2006333333333334,2.8284166666666666
1,0.2019597062504882,0.22,1.66305,2.3771833333333334
1,0.1991062487888183,0.4,3.416283333333334,1.7116500000000001
1,0.2006074849335937,0.4,3.3941166666666662,0.9628666666666666
1,0.2002935640541992,0.4,3.7507833333333336,0.30456666666666665
1,0.2009792537429199,0.4,3.723049999999999,0.009583333333333333
1,0.2012850629001464,0.4,3.958200000000001,0.0
1,0.1916213440324707,0.22,2.0457499999999995,0.0
1,0.1796245499069824,0.22,2.148133333333334,0.0
1,0.1673098344111328,0.22,0.8846833333333326,0.0
1,0.1490898128620605,0.22,2.015208333333334,0.0
1,0.1442287595339355,0.22,0.8682333333333333,0.0
1,0.1399241481984863,0.22,0.8583833333333332,0.0
1,0.1420548872055664,0.22,0.7517166666666667,0.0
1,0.1411235479919433,0.22,0.9265166666666672,0.0
1,0.1469781073327636,0.22,1.0573333333333337,0.0
1,0.1574251057207031,0.22,1.5097166666666666,0.037983333333333334
1,0.1679663855756836,0.22,0.9834166666666666,0.5024666666666666
1,0.1893183901184081,0.22,0.7222166666666666,1.1363166666666666
1,0.2007943452365722,0.22,0.65195,1.8689666666666667
1,0.1983559144882812,0.22,0.729116666666667,2.4726999999999997
1,0.2006207183916015,0.22,1.1015,2.8844666666666665
1,0.2019375028334961,0.22,0.8461166666666671,3.080216666666667
1,0.2033237906149902,0.22,0.6823499999999998,3.0611833333333336
1,0.206334471524414,0.22,0.6919000000000001,2.826483333333333
1,0.2078082025634765,0.22,0.666866666666667,2.373266666666667
1,0.2048290410932617,0.54,0.6345666666666671,1.73245
1,0.2072389008610839,0.54,0.9780500000000004,0.9873999999999999
1,0.2076604197207031,0.54,3.4236833333333334,0.315
1,0.2072870728630371,0.54,3.472083333333334,0.010966666666666666
1,0.2059133540981445,0.54,3.939783333333334,0.0
1,0.1935820414096679,0.22,3.6698666666666666,0.0
1,0.1704685611713867,0.22,1.8681333333333328,0.0
1,0.1563125816411132,0.22,1.1379833333333338,0.0
1,0.1358874174899902,0.22,1.4736166666666677,0.0
1,0.128067703477539,0.22,1.7563333333333329,0.0
1,0.1285224997775879,0.22,2.64235,0.0
1,0.1229394062788085,0.22,1.467716666666666,0.0
1,0.1237201941437988,0.22,1.4674999999999994,0.0
1,0.128624713013916,0.22,1.1095,0.0
1,0.136038854760498,0.22,1.2641500000000003,0.06709999999999999
1,0.1518264809040527,0.22,1.000133333333333,0.5221833333333333
1,0.1678485441237793,0.22,0.6411166666666667,1.17345
1,0.1798350947775879,0.22,0.6872333333333335,1.9135166666666668
1,0.1803590206689453,0.22,0.6525000000000002,2.5372
1,0.1869814389523925,0.22,0.6581666666666669,2.96235
1,0.1928981927773437,0.22,0.8329,3.1568666666666667
1,0.1996824994409179,0.22,0.6018166666666666,3.1201833333333333
1,0.2001758333425293,0.22,0.6729833333333334,2.8678833333333333
1,0.2057045257011718,0.22,1.0372000000000003,2.4031
1,0.2133033544736328,0.54,0.6695833333333331,1.7594666666666667
1,0.2219891678591308,0.54,0.5534999999999998,0.9972000000000001
1,0.227087191446289,0.54,1.8070500000000005,0.30418333333333336
1,0.2198592870888671,0.54,3.1312832519531253,0.0072
1,0.2140300457341308,0.54,5.363066666666665,0.0
1,0.2042864001022949,0.22,2.805516666666666,0.0
1,0.1908792737219238,0.22,2.3180500000000004,0.0
1,0.1675513450197754,0.22,1.7231500000000006,0.0
1,0.1390376034096679,0.22,1.489891666666667,0.0
1,0.1283243993408203,0.22,0.7539166666666668,0.0
1,0.1252456270297851,0.22,1.00465,0.0
1,0.1252617812614746,0.22,1.60625,0.0
1,0.1247367341252441,0.22,0.4979666716666666,0.0
1,0.1278609791450195,0.22,1.5451333333333332,0.0
1,0.1339860630358886,0.22,1.4066833350000003,0.03398333333333334
1,0.1499673876918945,0.22,0.8149500000000001,0.5113333333333333
1,0.1709661585720214,0.22,1.2068500000000002,1.1732833333333332
1,0.1842797094543456,0.22,1.4433833333333332,1.90995
1,0.2012669845568847,0.22,0.6598333333333336,2.5297833333333335
1,0.2078496886237792,0.22,0.637983333333334,2.940716666666667
1,0.2149579935280761,0.22,0.6612333333333332,3.163466666666667
1,0.2203292548010254,0.22,0.6298166666666671,3.1261
1,0.222729244845459,0.22,1.4416833333333332,2.8438833333333333
1,0.2253765593608398,0.22,2.483033333333333,2.369616666666667
1,0.2276194228552246,0.54,1.910166666666668,1.7365166666666667
1,0.2288573187226562,0.54,1.1611833333333337,0.9801166666666666
1,0.2235839379743652,0.54,0.8957333333333328,0.2951666666666667
1,0.2154158905546875,0.54,0.5837833333333331,0.0060166666666666676
1,0.205312256105957,0.54,1.3641499999999995,0.0
1,0.1962127587324218,0.22,2.8685666666666667,0.0
1,0.186631569024414,0.22,2.166050000000001,0.0
1,0.1657725523200683,0.22,1.767183333333333,0.0
1,0.1413356155407714,0.22,1.7916000000000003,0.0
1,0.1316843826345214,0.22,0.7908166666666672,0.0
1,0.1309122325078125,0.22,0.8059,0.0
1,0.1293836019975586,0.22,0.7650333333333337,0.0
1,0.1286921815017089,0.22,0.7785666666666672,0.0
1,0.1348943682807617,0.22,2.014216666666666,0.0
1,0.1417465310229492,0.22,0.8474499999999999,0.031133333333333332
1,0.1517875557116699,0.22,0.7894166666666664,0.4925
1,0.1667162667548828,0.22,1.0594000000000003,1.15285
1,0.1861639545422363,0.22,1.6692833333333323,1.8845166666666666
1,0.200043817140625,0.22,1.8896500000000005,2.4794666666666667
1,0.2087537026845703,0.22,2.127816666666667,2.8931999999999998
1,0.2108754440476074,0.22,2.351566666666666,3.0717166666666667
1,0.2140286753237304,0.22,0.9146499999999996,3.0322
1,0.2158238852631836,0.22,0.5269500000000003,2.7569666666666666
1,0.2173407773085937,0.22,0.6407333333333334,2.3048
1,0.2160794598815918,0.54,0.5110166666666666,1.6721
1,0.2146232673271484,0.54,0.5885333333333334,0.9309
1,0.2105430018640136,0.54,0.9141999999999996,0.28035000000000004
1,0.2018401067973632,0.54,1.5422833333333332,0.004933333333333334
1,0.200585212303955,0.54,4.202466666666667,0.0
1,0.1843698243200683,0.22,2.8106666666666675,0.0
1,0.1682016808886718,0.22,3.4598499999999985,0.0
1,0.1547781095834961,0.22,2.8088499999999983,0.0
1,0.1354674766787109,0.22,1.2736083333333337,0.0
1,0.1251642329575195,0.22,0.854716666666668,0.0
1,0.1220697909033203,0.22,0.8027000000000004,0.0
1,0.1190196587854004,0.22,0.968533333333333,0.0
1,0.1195727647285156,0.22,0.824666666666667,0.0
1,0.1226751939221191,0.22,0.8229833333333342,0.0
1,0.1279644105239257,0.22,0.8463666666666663,0.035366666666666664
1,0.1292292162683105,0.22,0.8179000000000004,0.4368833333333333
1,0.142584322423584,0.22,1.123533333333333,1.0573333333333332
1,0.1533119919355468,0.22,1.5054166666666664,1.7681333333333333
1,0.1741494696643066,0.22,1.8146666666666664,2.3627833333333332
1,0.1816126554921875,0.22,1.9106,2.7674666666666665
1,0.1829465769853515,0.22,2.9232666666666662,2.9603333333333337
1,0.1848409963322753,0.22,2.19085,2.9372
1,0.187889481189209,0.22,1.2992666666666668,2.715883333333333
1,0.1912611475776367,0.22,0.4438166666666667,2.2678166666666666
1,0.1884303088088378,0.54,0.37885,1.6184166666666668
1,0.193039580371582,0.54,0.4279166666666666,0.8897
1,0.1984445205183105,0.54,1.1827666666666667,0.26421666666666666
1,0.1950610741374511,0.54,0.7854,0.005766666666666667
1,0.1915999019545898,0.54,1.0546166666666668,0.0
1,0.1838368315720215,0.22,1.1194166666666667,0.0
1,0.1717100007263183,0.22,0.5542000000000005,0.0
1,0.1566393622302246,0.22,0.5741500000000003,0.0
1,0.1457512578037109,0.22,0.542341666666667,0.0
1,0.1430746524963378,0.22,2.554916666666666,0.0
1,0.137237271734375,0.22,0.539183333333333,0.0
1,0.136501956578125,0.22,0.5669000000000003,0.0
1,0.1324366687316894,0.22,0.4790000000000001,0.0
1,0.1308423277348633,0.22,0.7135666666666662,0.0
1,0.1298460116887207,0.22,1.05175,0.018616666666666667
1,0.1301649712487793,0.22,0.8077666666666671,0.37845
1,0.1421079456203613,0.22,0.5459375000000004,1.0592041666666667
1,0.1578469844860839,0.22,0.6479499999999996,1.7703333333333333
1,0.1776629942929687,0.22,0.7466333333333341,2.347183333333333
1,0.1835936598598632,0.22,0.80875,2.742266666666667
1,0.1894770255041503,0.22,1.2174500000000006,2.9312666666666667
1,0.1925325008383789,0.22,1.6296833333333334,2.925266666666667
1,0.1974289356713867,0.22,2.085700000000001,2.6803000000000003
1,0.2019487983374023,0.22,0.5560499999999995,2.244283333333333
1,0.2080151345339355,0.4,0.5518166666666663,1.6071
1,0.209382181199707,0.4,0.5109000000000002,0.86915
1,0.2131038282563476,0.4,1.7861,0.2557666666666667
1,0.2144584997009277,0.4,0.7979000000000003,0.003733333333333333
1,0.2063650773566894,0.4,0.8645666666666666,0.0
1,0.1988645582272949,0.22,0.7620000000000001,0.0
1,0.1861943112089844,0.22,0.5658666666666667,0.0
1,0.1688085235305176,0.22,0.4204999999999997,0.0
1,0.143375173807373,0.22,0.4380833333333332,0.0
1,0.1390706870546875,0.22,2.533483333333333,0.0
1,0.1365267485480956,0.22,1.2014666666666654,0.0
1,0.1328553914003906,0.22,0.5131833333333335,0.0
1,0.1327273064768066,0.22,0.5287333333333332,0.0
1,0.1384658792646484,0.22,0.5164333333333329,0.0
1,0.1435142773842773,0.22,1.2016000000000002,0.020983333333333333
1,0.1573678530195312,0.22,0.9240333333333336,0.37518333333333326
1,0.1709773156506347,0.22,0.9603333333333336,1.0520999999999998
1,0.1821707447458496,0.22,1.559816666666667,1.7629166666666667
1,0.1940527843034668,0.22,2.223983333333333,2.3499833333333333
1,0.2086890996003418,0.22,2.327683333333333,2.7489833333333333
1,0.2086649305441894,0.22,2.412233333333333,2.93175
1,0.2098762487553711,0.22,2.4837833333333337,2.901883333333333
1,0.2174627715192871,0.22,2.377733333333333,2.69135
1,0.2205763577915039,0.22,1.2697500000000006,2.2642166666666665
1,0.2225794686784667,0.4,2.6719499999999994,1.6327
1,0.2197080297712402,0.4,2.547416666666666,0.8901166666666667
1,0.2166748962792968,0.4,2.0896000000000003,0.25971666666666665
1,0.2140479025969238,0.4,2.7026000000000003,0.003633333333333333
1,0.2139687094868164,0.4,2.604266666666667,0.0
1,0.2152878610012207,0.22,1.378583333333333,0.0
1,0.1941125840300293,0.22,0.9998166666666664,0.0
1,0.1787916033916015,0.22,1.6214000000000004,0.0
1,0.1644081218923339,0.22,1.6192833333333327,0.0
1,0.1533502250014648,0.22,0.8474833333333343,0.0
1,0.152097448415039,0.22,0.8719166666666665,0.0
1,0.147081358758789,0.22,0.8453666666666672,0.0
1,0.1499535728476562,0.22,0.8569166666666672,0.0
1,0.1521357368510742,0.22,1.3805000000000005,0.0
1,0.163028603107666,0.22,3.4149,0.012683333333333333
1,0.1768405127297363,0.22,3.3304666666666667,0.37705
1,0.1922840412800293,0.22,2.633916666666667,1.0675833333333333
1,0.203689247230957,0.22,2.498183333333333,1.78925
1,0.2086943043913574,0.22,2.6287499999999997,2.3817166666666667
1,0.2104398750207519,0.22,2.6977333333333338,2.7914166666666667
1,0.2115077846284179,0.22,3.6739166666666674,2.9544333333333332
1,0.2141284661174316,0.22,3.699283333333334,2.934616666666667
1,0.2124924452648925,0.22,2.376016666666666,2.7259
1,0.2087553361030273,0.22,2.75265,2.2845666666666666
1,0.2125404373139648,0.54,2.885866666666666,1.64805
1,0.2149130883630371,0.54,5.381416666666666,0.8925666666666667
1,0.2134536289716797,0.54,1.7373500000000006,0.2603833333333333
1,0.2134385406147461,0.54,2.0619999999999994,0.0017333333333333333
1,0.2149483591276855,0.54,3.722716666666666,0.0
1,0.2074555918146972,0.22,3.5942666666666656,0.0
1,0.1994574199145507,0.22,3.7093833333333337,0.0
1,0.1917686423867187,0.22,0.9954166666666672,0.0
1,0.1726627543327636,0.22,2.437141666666669,0.0
1,0.1590442940576172,0.22,0.8625500000000005,0.0
1,0.1579488239741211,0.22,0.8589000000000009,0.0
1,0.1584446633735351,0.22,0.8651166666666671,0.0
1,0.1581301611079101,0.22,0.8158166666666662,0.0
1,0.1602866610620117,0.22,0.9818833333333332,0.0
1,0.1693979107429199,0.22,1.2526666666666668,0.018783333333333336
1,0.1867586572858886,0.22,1.1138,0.41245
1,0.195116181246582,0.22,1.55635,1.14835
1,0.2076159852016601,0.22,1.9933500000000008,1.8959333333333335
1,0.2128102420524902,0.22,1.9558166666666668,2.508
1,0.2170680517963867,0.22,2.129916666666667,2.918483333333333
1,0.2230754465031738,0.22,3.0743,3.097766666666667
1,0.2293442573757324,0.22,3.8387833333333328,3.075733333333333
1,0.2308771513850097,0.22,2.9744666666666664,2.8144666666666667
1,0.2299650948146972,0.22,2.781333333333334,2.3491
1,0.2342335909912109,0.54,2.28025,1.7059333333333333
1,0.2346527150932617,0.54,2.8699,0.9523666666666667
1,0.2368609861069335,0.54,3.6662,0.26905
1,0.2394696938081054,0.54,4.831799999999999,0.0
1,0.2286902947641601,0.54,3.2167833333333333,0.0
1,0.2194259190241699,0.22,2.2076499999999992,0.0
1,0.20529113240625,0.22,1.4187166666666666,0.0
1,0.1892134775888672,0.22,1.827066666666668,0.0
1,0.1683442174128418,0.22,0.992633333333333,0.0
1,0.1607047885019531,0.22,2.5251666666666672,0.0
1,0.1570311750219726,0.22,2.2115666666666653,0.0
1,0.149441080885498,0.22,1.7396333333333336,0.0
1,0.1504315830693359,0.22,1.3696333333333333,0.0
1,0.1521919375200195,0.22,0.8679499999999993,0.0
1,0.1598110317553711,0.22,0.6780999999999998,0.017083333333333332
1,0.1695983644096679,0.22,1.2652833333333342,0.3932
1,0.1848388507402343,0.22,1.3456,1.1098166666666667
1,0.1951868612011718,0.22,2.0803333333333334,1.8384666666666667
1,0.1993165444938965,0.22,2.786783333333334,2.4275
1,0.2028721088840332,0.22,2.785416666666668,2.8430333333333335
1,0.2130300752602539,0.22,0.11765,3.03925
1,0.224455865052246,0.22,1.4776833333333337,3.013983333333333
1,0.2251628168659668,0.22,1.9451833333333344,2.774966666666667
1,0.2240520646301269,0.22,3.212266666666667,2.2989499999999996
1,0.2265215856992187,0.54,1.94765,1.6475166666666667
1,0.2283543504206543,0.54,2.9825000000000017,0.9027166666666667
1,0.2265830188442382,0.54,4.461633333333333,0.24919999999999998
1,0.2174956613688965,0.54,4.432316666666667,0.0008333333333333332
1,0.2121487906325683,0.54,4.155616666666666,0.0
1,0.2044322034633789,0.22,1.5812500000000005,0.0
1,0.1849559308530273,0.22,2.4761999999999973,0.0
1,0.1755236037050781,0.22,2.0476,0.0
1,0.1604519131767578,0.22,1.2151666666666665,0.0
1,0.1535977571103515,0.22,0.8638500000000005,0.0
1,0.1506072724511718,0.22,0.8454833333333328,0.0
1,0.1496611355737304,0.22,0.8534000000000003,0.0
1,0.1470184306206054,0.22,1.062583333333333,0.0
1,0.1534870999311523,0.22,0.9263499999999992,0.0
1,0.163796558947998,0.22,0.8740000000000002,0.018283333333333335
1,0.1793698196828613,0.22,1.1201125000000005,0.37899583333333325
1,0.1999844326899414,0.22,1.51415,1.0924333333333331
1,0.2135616007001953,0.22,2.2712166666666667,1.8136166666666664
1,0.2201505892753906,0.22,2.8162666666666665,2.3989333333333334
1,0.2255601943544921,0.22,2.4197,2.796483333333333
1,0.2276214577070312,0.22,0.3950666666666668,2.9682833333333334
1,0.2311673323266601,0.22,1.232533333333333,2.9514166666666664
1,0.2271556704387207,0.22,1.988966666666666,2.696266666666667
1,0.2275398283117675,0.22,1.8743666666666663,2.2429166666666664
1,0.2353528979101562,0.54,2.7546166666666685,1.6224666666666667
1,0.2358467163002929,0.54,2.343833333333333,0.8833166666666667
1,0.2327459620527343,0.54,3.536266666666665,0.2407
1,0.2330406971865234,0.54,2.6925833333333333,0.0
1,0.2310976767192382,0.54,2.403483333333332,0.0
1,0.2160256401276855,0.22,1.4235333333333338,0.0
1,0.2019496150466308,0.22,1.873233333333333,0.0
1,0.1944880487946777,0.22,0.7824000000000008,0.0
1,0.1863921486376953,0.22,1.8284833333333328,0.0
1,0.1734637522905273,0.22,0.9066666666666662,0.0
1,0.1687458584003906,0.22,3.292550000000001,0.0
1,0.165598011868164,0.22,0.9957833333333336,0.0
1,0.1646760163618164,0.22,1.3204500000000003,0.0
1,0.1668285296674804,0.22,1.3017333333333334,0.0
1,0.1692724697424316,0.22,0.6903333333333332,0.017383333333333334
1,0.1667068953625488,0.22,0.7760833333333335,0.37110000000000004
1,0.1772612287226562,0.22,1.40145,1.0652000000000001
1,0.1904662403327637,0.22,1.5767,1.7863333333333333
1,0.197576386293457,0.22,2.1525333333333334,2.379366666666667
1,0.2054155767446289,0.22,3.1382833333333333,2.7883666666666667
1,0.212449990227539,0.22,1.5558999999999996,2.98895
1,0.2196760535285644,0.22,1.3172666666666668,2.9771666666666663
1,0.2238292275935058,0.22,1.11665,2.7436
1,0.2246699674528808,0.22,0.6320166666666664,2.2714166666666666
1,0.22754115719458,0.54,0.7259333333333331,1.5817833333333333
1,0.2320624456411132,0.54,0.6691833333333336,0.8352166666666667
1,0.2298930721347656,0.54,2.223816666666667,0.21081666666666665
1,0.2205792508801269,0.54,0.5150666666666667,0.0
1,0.2123546982558593,0.54,0.4535,0.0
1,0.2057115023359375,0.22,0.4583833333333332,0.0
1,0.1988046339179687,0.22,0.4630833333333334,0.0
1,0.19632304216333,0.22,2.997716666666666,0.0
1,0.1812672013310546,0.22,3.2705166666666683,0.0
1,0.1634604346516113,0.22,0.6859666666666667,0.0
1,0.1634426885290527,0.22,0.6241000000000001,0.0
1,0.1602427664016113,0.22,0.6115500000000004,0.0
1,0.1564942233105468,0.22,1.8054999999999992,0.0
1,0.1562618072436523,0.22,1.8192500000000011,0.0
1,0.1575537581879882,0.22,0.7818499999999999,0.02355
1,0.1536523243608398,0.22,1.158683333333333,0.34573333333333334
1,0.1561933697788086,0.22,1.2373666666666665,0.98725
1,0.1720926774487304,0.22,1.975433333333334,1.6605333333333332
1,0.1842702688493652,0.22,2.6163666666666665,2.2413166666666666
1,0.1936833133540039,0.22,3.03325,2.6594499999999996
1,0.2016424493215332,0.22,2.4201166666666665,2.850516666666667
1,0.2091205158684082,0.22,2.3031333333333337,2.8161
1,0.2130468385632324,0.22,2.3955500000000005,2.5910333333333333
1,0.2153299699753418,0.22,2.326666666666666,2.1523499999999998
